facility_id,component_id,facility_name,province,city,district,longitude_wgs84_deg,latitude_wgs84_deg,year,scenario_id,scenario_name_cn,scenario_order,process_type_p,process_type_confidence,size_class_z,treatment_level,wastewater_flow_m3_day,annual_wastewater_m3_year,selected_exposed_water_area_m2,exposed_water_area_source,exposed_water_area_confidence,climate_station_id,climate_station_distance_km,pev_spatial_confidence,climate_aux_confidence,annual_pev_mm_year,annual_precip_mm_year,mean_relative_humidity_fraction,mean_air_temperature_c,mean_wind_speed_10m_m_s,mean_shortwave_downward_kwh_m2_day,kp_free_water,f_sal,e_free_m_year,e_net_m_year,baseline_e_net_m_year,edi,v_net_m3_year,v_service_m3_year,electricity_price_cny_kwh,grid_factor_base_2023_kgco2_kwh,grid_factor_multiplier,grid_factor_kgco2_kwh,pond_unit_cost_cny_m3,pond_pump_sec_kwh_m3,mechanical_substitute_route,mechanical_substitute_sec_kwh_m3,mechanical_substitute_unit_cost_cny_m3,pi_electricity_kwh_m3,pi_carbon_kgco2_m3,pi_cost_gross_mechanical_cny_m3,pi_cost_cny_m3,shadow_avoided_electricity_kwh_year,shadow_avoided_carbon_tco2_year,shadow_gross_mechanical_cost_cny_year,shadow_net_cost_difference_cny_year,uec0_kwh_m3_at_20c_10k_m3d,process_temperature_factor,process_climate_factor,process_scale_factor,process_uec_kwh_m3,process_electricity_kwh_year,process_electricity_cost_cny_year,process_electricity_carbon_tco2_year,process_model_status,result_confidence,result_status
HW_CHN_45835,HW_CHN_45835::open_water,Jiangsu,江苏省,,,120.539,32.369,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,43200.0,15768000.0,48338.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58255,2.6114,high,medium,1787.18,1583.89,0.8255969945355192,16.16035519125683,3.904726775956284,3.8365475409836063,0.75,1.0,1.340385,-0.243505,0.2691874166666666,1.9045928038364848,-11770.544690000004,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.3059821793164903,1.1835893075898944,0.8638764308762018,0.5112374533319965,8061192.164138922,5239774.9066903,4697.25667404375,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45836,HW_CHN_45836::open_water,Jiangsu,江苏省,,,120.82,32.037,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,56000.0,20440000.0,51391.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58259,16.2313,high,medium,1680.07,1645.45,0.816160655737705,17.0427868852459,4.92103825136612,3.8365475409836063,0.75,1.0,1.2600525,-0.3853975,0.1198269999999999,4.216282640807165,-19805.962922500003,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.228265957791817,1.1369595746750902,0.8417462636204825,0.4785157369351451,9780861.662954366,6357560.080920338,5699.30809100351,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45837,HW_CHN_45837::open_water,Jiangsu,江苏省,,,121.636,31.807,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,46800.0,17082000.0,35064.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58269,2.9455,high,medium,1672.37,1764.3200000000002,0.8353431693989072,17.193715846994536,5.883852459016394,3.803231420765028,0.75,1.0,1.2542775,-0.5100425000000002,0.0757173333333333,7.736139237162783,-17884.130220000006,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2154445417167417,1.129266725030045,0.8569893298948561,0.4838847669780285,8265719.589518683,5372717.733187144,4816.434804812537,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45838,HW_CHN_45838::open_water,Jiangsu,江苏省,,,121.15,32.35,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,32000.0,11680000.0,48884.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58264,3.6388,high,medium,1865.77,1708.85,0.8251540983606559,16.732349726775958,5.269535519125683,3.824323224043716,0.75,1.0,1.3993275,-0.3095224999999999,0.2023893333333332,2.5293419613681887,-15130.697889999996,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2550643643583008,1.1530386186149806,0.8901946956877225,0.5132144311070773,5994344.555330663,3896323.960964931,3492.9045723911777,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45839,HW_CHN_45839::open_water,Jiangsu,江苏省,,,120.807,31.668,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,72500.0,26462500.0,66746.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58352,4.3103,high,medium,1732.77,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.2995774999999998,-0.3605325000000001,0.1610946666666667,3.2380163630494705,-24064.10224500001,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,0.8202876997649019,0.4624388106929052,12237287.027961006,7954236.568174655,7130.667151192878,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45840,HW_CHN_45840::open_water,Jiangsu,江苏省,,,120.818,31.018,2024,estimated_base,估算基准,2,high_pond_lagoon,low,small_lt_10kt_d,Secondary,2700.0,985500.0,13500.0,fallback_rule_area_insufficient_rs_labels_for_scenario,low,58359,23.0678,high,medium,1557.67,1827.03,0.8061696721311474,17.801147540983603,4.193469945355191,3.718287978142077,0.75,1.0,1.1682525,-0.6587774999999998,-0.0799112499999999,,-8893.496249999997,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.15,1.165182298086877,1.099109378852126,1.1398917844714016,0.1879298626783505,185204.87966951448,120383.1717851844,107.91888338342608,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45841,HW_CHN_45841::open_water,Jiangsu,江苏省,,,120.549,31.015,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,small_lt_10kt_d,Secondary,9600.0,3504000.0,28800.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58358,12.4275,high,medium,1018.15,1827.03,0.8061696721311474,17.801147540983603,4.193469945355191,3.718287978142077,0.75,1.0,0.7636124999999999,-1.0634175,-0.4734322499999999,,-30626.424,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.165182298086877,1.099109378852126,1.0040905429776572,0.5518026665017334,1933516.5434220736,1256785.753224348,1126.6600898520426,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45842,HW_CHN_45842::open_water,Jiangsu,江苏省,,,120.575,31.291,2024,estimated_base,估算基准,2,high_pond_lagoon,low,small_lt_10kt_d,Secondary,4200.0,1533000.0,21000.0,fallback_rule_area_insufficient_rs_labels_for_scenario,low,58349,13.9959,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-7606.304999999998,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.15,1.2125065828547807,1.1275039497128685,1.0906240515512695,0.1844524388663861,282765.5887821699,183797.63270841044,164.7675085833704,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45843,HW_CHN_45843::open_water,Jiangsu,江苏省,,,120.57,31.402,2024,estimated_base,估算基准,2,high_pond_lagoon,low,small_lt_10kt_d,Secondary,2000.0,730000.0,10000.0,fallback_rule_area_insufficient_rs_labels_for_scenario,low,58349,1.6613,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-3622.049999999999,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.15,1.2125065828547807,1.1275039497128685,1.174618943088019,0.1986581246608944,145020.43100245294,94263.28015159442,84.50340514512934,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45844,HW_CHN_45844::open_water,Jiangsu,江苏省,,,121.06,31.26,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,small_lt_10kt_d,Secondary,6600.0,2409000.0,19800.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58461,15.0808,high,medium,1743.94,1762.0399999999995,0.8091592896174863,17.920928961748633,4.94120218579235,3.803231420765028,0.75,1.0,1.307955,-0.4540849999999996,0.0771253333333333,6.8876244727197244,-8990.882999999993,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.1555190341583417,1.093311420495005,1.0424268917314066,0.5698486128805285,1372765.308429193,892297.4504789754,799.9103452216907,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45845,HW_CHN_45845::open_water,Jiangsu,江苏省,,,120.962,31.323,2024,estimated_base,估算基准,2,high_pond_lagoon,low,small_lt_10kt_d,Secondary,2000.0,730000.0,10000.0,fallback_rule_area_insufficient_rs_labels_for_scenario,low,58356,9.2912,high,medium,1773.73,1807.78,0.8119642076502733,17.6646174863388,5.047131147540983,3.803231420765028,0.75,1.0,1.3302975,-0.4774825,0.1423705,4.353802227287254,-4774.825000000001,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.15,1.176295332414418,1.1057771994486507,1.174618943088019,0.1948300267960805,142225.9195611388,92446.84771474024,82.87504332827558,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45846,HW_CHN_45846::open_water,Jiangsu,江苏省,,,120.971,31.32,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,13600.0,4964000.0,40800.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58356,9.312,high,medium,1773.73,1807.78,0.8119642076502733,17.6646174863388,5.047131147540983,3.803231420765028,0.75,1.0,1.3302975,-0.4774825,0.1423705,4.353802227287254,-19481.286,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.176295332414418,1.1057771994486507,0.9697194559620048,0.5361468321322674,2661432.874704576,1729931.3685579742,1550.8169360903562,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45847,HW_CHN_45847::open_water,Jiangsu,江苏省,,,120.849,31.276,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,23000.0,8395000.0,47910.00000000001,ridge_log_area_calibrated_from_top500_rs_labels,medium,58356,19.8942,high,medium,1773.73,1807.78,0.8119642076502733,17.6646174863388,5.047131147540983,3.803231420765028,0.75,1.0,1.3302975,-0.4774825,0.1423705,4.353802227287254,-22876.186575000003,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.176295332414418,1.1057771994486507,0.9200834446979174,0.5087036473685653,4270567.119659106,2775868.6277784198,2488.4594606253613,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45848,HW_CHN_45848::open_water,Jiangsu,江苏省,,,120.808,31.294,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,13000.0,4745000.0,39000.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58356,21.7111,high,medium,1773.73,1807.78,0.8119642076502733,17.6646174863388,5.047131147540983,3.803231420765028,0.75,1.0,1.3302975,-0.4774825,0.1423705,4.353802227287254,-18621.8175,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.176295332414418,1.1057771994486507,0.9741047582548548,0.5385714157763292,2555521.367858682,1661088.8891081433,1489.102301051254,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45849,HW_CHN_45849::open_water,Jiangsu,江苏省,,,120.975,31.316,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,10000.0,3650000.0,30000.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58356,9.6373,high,medium,1773.73,1807.78,0.8119642076502733,17.6646174863388,5.047131147540983,3.803231420765028,0.75,1.0,1.3302975,-0.4774825,0.1423705,4.353802227287254,-14324.475,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.176295332414418,1.1057771994486507,1.0,0.5528885997243254,2018043.388993788,1311728.202845962,1175.91388276668,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45850,HW_CHN_45850::open_water,Jiangsu,江苏省,,,120.891,31.721,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,13100.0,4781500.0,39300.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58352,14.168,high,medium,1732.77,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.2995774999999998,-0.3605325000000001,0.1610946666666667,3.2380163630494705,-14168.927250000006,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,0.9733586000967812,0.5487328330480546,2623766.041219273,1705447.9267925275,1528.8684722184703,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45851,HW_CHN_45851::open_water,Jiangsu,江苏省,,,120.637,30.962,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,34700.0,12665500.0,34762.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58359,19.1496,high,medium,1557.67,1827.03,0.8061696721311474,17.801147540983603,4.193469945355191,3.718287978142077,0.75,1.0,1.1682525,-0.6587774999999998,-0.0799112499999999,,-22900.423454999996,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.165182298086877,1.099109378852126,0.8830129086557266,0.4852638847755023,6146109.732624125,3994971.326205681,3581.338141200077,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45852,HW_CHN_45852::open_water,Jiangsu,江苏省,,,120.505,31.347,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,17000.0,6205000.0,35128.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,9.7098,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-12723.537239999996,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,0.9483204322788658,0.534617516493918,3317301.689844761,2156246.098399095,1932.991694672542,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45853,HW_CHN_45853::open_water,Jiangsu,江苏省,,,120.553,31.328,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,41800.0,15257000.0,47412.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,9.9443,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-17172.863459999993,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,0.8667270918951077,0.4886191097174411,7454861.756958999,4845660.142023349,4343.947945780008,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45854,HW_CHN_45854::open_water,Jiangsu,江苏省,,,120.639,31.295,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,40000.0,14600000.0,49076.00000000001,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,15.1724,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-17775.572579999996,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,0.8705505632961241,0.4907745992705712,7165309.14935034,4657450.94707772,4175.225641326443,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45855,HW_CHN_45855::open_water,Jiangsu,江苏省,,,120.535,31.423,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,small_lt_10kt_d,Secondary,7500.0,2737500.0,22500.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,3.0863,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-8149.612499999997,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,1.0291860089647606,0.5802056450484957,1588312.953320257,1032403.419658167,925.5099578997136,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45856,HW_CHN_45856::open_water,Jiangsu,江苏省,,,120.643,31.256,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,18000.0,6570000.0,31837.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58359,13.868,high,medium,1557.67,1827.03,0.8061696721311474,17.801147540983603,4.193469945355191,3.718287978142077,0.75,1.0,1.1682525,-0.6587774999999998,-0.0799112499999999,,-20973.499267499992,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.165182298086877,1.099109378852126,0.942915444847628,0.5181836044482762,3404466.281225174,2212903.082796363,1983.7825020699088,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45857,HW_CHN_45857::open_water,Jiangsu,江苏省,,,120.395,31.288,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,10000.0,3650000.0,30000.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,21.6893,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-10866.149999999996,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,1.0,0.5637519748564342,2057694.708225985,1337501.5603468902,1199.0187064832814,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45858,HW_CHN_45858::open_water,Jiangsu,江苏省,,,120.655,31.269,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,12000.0,4380000.0,33021.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58359,15.5198,high,medium,1557.67,1827.03,0.8061696721311474,17.801147540983603,4.193469945355191,3.718287978142077,0.75,1.0,1.1682525,-0.6587774999999998,-0.0799112499999999,,-21753.491827499995,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.165182298086877,1.099109378852126,0.9819330445619128,0.5396259093414104,2363561.4829153777,1536314.9638949956,1377.2472760947903,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45859,HW_CHN_45859::open_water,Jiangsu,江苏省,,,120.517,31.273,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,36800.0,13432000.0,46392.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,16.6568,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-16803.414359999995,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,0.8778397007281633,0.4948838648928833,6647280.073241208,4320732.047606785,3873.370098677652,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45860,HW_CHN_45860::open_water,Jiangsu,江苏省,,,120.489,31.23,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,small_lt_10kt_d,Secondary,7000.0,2555000.0,21000.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58359,16.2185,high,medium,1557.67,1827.03,0.8061696721311474,17.801147540983603,4.193469945355191,3.718287978142077,0.75,1.0,1.1682525,-0.6587774999999998,-0.0799112499999999,,-13834.327499999996,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.165182298086877,1.099109378852126,1.0363112099103142,0.5695096851110103,1455097.2454586313,945813.2095481104,847.8851649287444,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45861,HW_CHN_45861::open_water,Jiangsu,江苏省,,,120.715,31.491,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,14000.0,5110000.0,42000.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,16.3184,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-15212.609999999995,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,0.9669125483457488,0.5450988586433834,2785455.167667689,1810545.8589839975,1623.0847261999622,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45862,HW_CHN_45862::open_water,Jiangsu,江苏省,,,120.615,31.548,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,small_lt_10kt_d,Secondary,7000.0,2555000.0,21000.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,15.3059,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-7606.304999999998,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,1.0363112099103142,0.5842224911528004,1492688.464895405,970247.5021820134,869.7895684945526,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45863,HW_CHN_45863::open_water,Jiangsu,江苏省,,,120.632,31.471,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,small_lt_10kt_d,Secondary,6000.0,2190000.0,18000.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,8.6553,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-6519.689999999998,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,1.0524097791489253,0.5932980913534305,1299322.820064013,844559.8330416082,757.1154072513002,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45864,HW_CHN_45864::open_water,Jiangsu,江苏省,,,120.579,31.29,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,53000.0,19345000.0,63091.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58349,14.1334,high,medium,1730.54,1660.11,0.816031693989071,17.228524590163932,4.042595628415301,3.718287978142077,0.75,1.0,1.297905,-0.3622049999999999,0.1851586666666667,2.9561871259964416,-22851.875654999996,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.2125065828547807,1.1275039497128685,0.8463936823435682,0.477156109927196,9230584.946541607,5999880.215252045,5378.661848349795,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_45865,HW_CHN_45865::open_water,Jiangsu,江苏省,,,121.142,31.444,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,38000.0,13870000.0,42551.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,58365,8.7064,high,medium,1775.31,1807.78,0.8119642076502733,17.6646174863388,5.047131147540983,3.803231420765028,0.75,1.0,1.3314825,-0.4762975,0.137155,4.47269512595239,-20266.9349225,0.0,0.65,0.5827,1.0,0.5827,,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.654,28.0,,0.0,0.0,0.0,,0.5,1.176295332414418,1.1057771994486507,0.8750273756356117,0.4837926604356246,6710204.200242113,4361632.7301573735,3910.03598748108,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
