climate_station_id,station_name,station_name_full,longitude_deg,latitude_deg,province_first,city_first,station_facility_count,mean_match_distance_km,state_trend_quadrant,dominant_process_type_p,dominant_process_name_cn,dominant_process_share_pct,station_total_process_carbon_tco2_year,station_total_facility_count,station_total_wastewater_m3_year,high_pond_lagoon,low_conventional,medium_oxidation_sbr,high_pond_lagoon_carbon_share_pct,low_conventional_carbon_share_pct,medium_oxidation_sbr_carbon_share_pct,station_total_process_carbon_10k_tco2_year
54831,青州,青州 type: 一般站 Lat: 36.65 Lon: 118.5 altitude: 102.5 alt_qiya: 103.9 县级: 青州市 县级码: 370781 地级: 潍坊市 省级: 山东省,118.5,36.65,山东省,,2,7.7579,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,8389.291282593374,2,23725000.0,0.0,0.0,8389.291282593374,0.0,0.0,100.0,0.8389291282593374
57518,巴南,巴南 type: 一般站 Lat: 29.333333 Lon: 106.5 altitude: 506.1 alt_qiya: 506.9 县级: 巴南区 县级码: 500113 地级: 重庆市 省级: 重庆市,106.5,29.3333,重庆市,,3,7.638599999999999,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,8347.67311002636,3,32594500.0,0.0,0.0,8347.67311002636,0.0,0.0,100.0,0.834767311002636
54819,肥城,肥城 type: 一般站 Lat: 36.183333 Lon: 116.8 altitude: 113.6 alt_qiya: 114.9 县级: 肥城市 县级码: 370983 地级: 泰安市 省级: 山东省,116.8,36.1833,山东省,,2,5.59685,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,8251.12945870597,2,23944000.0,0.0,0.0,8251.12945870597,0.0,0.0,100.0,0.8251129458705969
59284,花都,花都 type: 一般站 Lat: 23.416667 Lon: 113.233333 altitude: 38.9 alt_qiya: 39.8 县级: 花都区 县级码: 440114 地级: 广州市 省级: 广东省,113.2333,23.4167,广东省,,4,11.6319,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,8231.315494186705,4,47523000.0,0.0,0.0,8231.315494186705,0.0,0.0,100.0,0.8231315494186705
50639,扎兰屯,扎兰屯 type: 基本站 Lat: 48.0 Lon: 122.733333 altitude: 306.5 alt_qiya: 307.5 县级: 扎兰屯市 县级码: 150783 地级: 呼伦贝尔市 省级: 内蒙古自治区,122.7333,48.0,内蒙古自治区,,1,1.9081,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,8174.266847029072,1,15330000.0,0.0,0.0,8174.266847029072,0.0,0.0,100.0,0.8174266847029071
57498,黄冈,黄冈 type: 一般站 Lat: 30.516667 Lon: 114.933333 altitude: 26.2 alt_qiya: 26.9 县级: 黄州区 县级码: 421102 地级: 黄冈市 省级: 湖北省,114.9333,30.5167,湖北省,,3,12.149866666666668,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,8098.282620611797,3,43106500.0,0.0,0.0,8098.282620611797,0.0,0.0,100.0,0.8098282620611797
54714,德州,德州 type: 一般站 Lat: 37.45 Lon: 116.333333 altitude: 23.6 alt_qiya: 25.1 县级: 德城区 县级码: 371402 地级: 德州市 省级: 山东省,116.3333,37.45,山东省,,1,3.0093,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,8093.580845195323,1,25075500.0,0.0,0.0,8093.580845195323,0.0,0.0,100.0,0.8093580845195323
54419,怀柔,怀柔 type: 一般站 Lat: 40.366667 Lon: 116.633333 altitude: 75.7 alt_qiya: 76.8 县级: 怀柔区 县级码: 110116 地级: 北京市 省级: 北京市,116.6333,40.3667,北京市,,2,5.500649999999999,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,8028.125018896339,2,21827000.0,0.0,0.0,8028.125018896339,0.0,0.0,100.0,0.8028125018896338
58562,鄞州,鄞州 type: 基本站 Lat: 29.8 Lon: 121.5 altitude: 6.2 alt_qiya: 7.2 县级: 海曙区 县级码: 330203 地级: 宁波市 省级: 浙江省,121.5,29.8,浙江省,,2,5.0288,nonpositive_decline,low_conventional,常规工艺,82.19622430283587,7988.361517890259,2,50005000.0,0.0,6566.131551366502,1422.229966523757,0.0,82.19622430283587,17.803775697164124,0.7988361517890259
54727,章丘,章丘 type: 基本站 Lat: 36.683333 Lon: 117.55 altitude: 121.8 alt_qiya: 123.0 县级: 章丘区 县级码: 370114 地级: 济南市 省级: 山东省,117.55,36.6833,山东省,,2,9.80775,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7963.359594499725,2,21827000.0,0.0,0.0,7963.359594499725,0.0,0.0,100.0,0.7963359594499725
58467,慈溪,慈溪 type: 基本站 Lat: 30.2 Lon: 121.266667 altitude: 4.5 alt_qiya: 5.7 县级: 慈溪市 县级码: 330282 地级: 宁波市 省级: 浙江省,121.2667,30.2,浙江省,,3,8.087066666666667,positive_decline,medium_oxidation_sbr,氧化沟/SBR,98.73667791205992,7934.215396313833,3,34894000.0,100.23469560637464,0.0,7833.980700707458,1.263322087940073,0.0,98.73667791205992,0.7934215396313833
57256,十堰,十堰 type: 基本站 Lat: 32.65 Lon: 110.783333 altitude: 286.5 alt_qiya: 287.3 县级: 茅箭区 县级码: 420302 地级: 十堰市 省级: 湖北省,110.7833,32.65,湖北省,,3,13.560899999999998,positive_decline,low_conventional,常规工艺,81.21335067592422,7884.827055869481,3,52779000.0,148.7305814976342,6403.532247073434,1332.5642272984132,1.8862884429014692,81.21335067592422,16.900360881174304,0.7884827055869481
53689,晋州,晋州 type: 一般站 Lat: 38.016667 Lon: 115.066667 altitude: 42.4 alt_qiya: 43.5 县级: 晋州市 县级码: 130183 地级: 石家庄市 省级: 河北省,115.0667,38.0167,河北省,,2,2.90775,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7832.038716234001,2,21243000.0,0.0,0.0,7832.038716234001,0.0,0.0,100.0,0.7832038716234001
54502,涿州,涿州 type: 一般站 Lat: 39.483333 Lon: 116.033333 altitude: 29.3 alt_qiya: 30.4 县级: 涿州市 县级码: 130681 地级: 保定市 省级: 河北省,116.0333,39.4833,河北省,,2,5.406750000000001,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7816.515877544325,2,20075000.0,0.0,0.0,7816.515877544325,0.0,0.0,100.0,0.7816515877544326
50884,双鸭山,双鸭山 type: 一般站 Lat: 46.633333 Lon: 131.15 altitude: 175.3 alt_qiya: 176.8 县级: 尖山区 县级码: 230502 地级: 双鸭山市 省级: 黑龙江省,131.15,46.6333,黑龙江省,,1,1.0731,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7718.059378615575,1,18250000.0,0.0,0.0,7718.059378615575,0.0,0.0,100.0,0.7718059378615575
58567,宁海,宁海 type: 一般站 Lat: 29.316667 Lon: 121.433333 altitude: 39.3 alt_qiya: 40.4 县级: 宁海县 县级码: 330226 地级: 宁波市 省级: 浙江省,121.4333,29.3167,浙江省,,2,2.6385,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7685.506256377114,2,32083500.0,0.0,0.0,7685.506256377114,0.0,0.0,100.0,0.7685506256377115
58311,六安,六安 type: 基本站 Lat: 31.733333 Lon: 116.5 altitude: 74.1 alt_qiya: 75.3 县级: 裕安区 县级码: 341503 地级: 六安市 省级: 安徽省,116.5,31.7333,安徽省,,1,6.4386,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7588.076987119221,1,23725000.0,0.0,0.0,7588.076987119221,0.0,0.0,100.0,0.7588076987119221
58623,上饶县,上饶县 type: 一般站 Lat: 28.466667 Lon: 117.916667 altitude: 90.6 alt_qiya: 92.0 县级: 广信区 县级码: 361104 地级: 上饶市 省级: 江西省,117.9167,28.4667,江西省,,1,4.5224,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7515.941188776217,1,29455500.0,0.0,0.0,7515.941188776217,0.0,0.0,100.0,0.7515941188776217
50958,阿城,阿城 type: 一般站 Lat: 45.533333 Lon: 126.933333 altitude: 168.2 alt_qiya: 166.6 县级: 阿城区 县级码: 230112 地级: 哈尔滨市 省级: 黑龙江省,126.9333,45.5333,黑龙江省,,1,6.4003,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7509.35570040955,1,17702500.0,0.0,0.0,7509.35570040955,0.0,0.0,100.0,0.750935570040955
54810,高唐,高唐 type: 一般站 Lat: 36.866667 Lon: 116.266667 altitude: 27.1 alt_qiya: 28.3 县级: 高唐县 县级码: 371526 地级: 聊城市 省级: 山东省,116.2667,36.8667,山东省,,1,2.2485,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7508.804627115337,1,23360000.0,0.0,0.0,7508.804627115337,0.0,0.0,100.0,0.7508804627115337
59297,博罗,博罗 type: 一般站 Lat: 23.183333 Lon: 114.25 altitude: 50.2 alt_qiya: 51.0 县级: 博罗县 县级码: 441322 地级: 惠州市 省级: 广东省,114.25,23.1833,广东省,,5,16.8654,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,7451.475516148737,5,42413000.0,0.0,0.0,7451.475516148737,0.0,0.0,100.0,0.7451475516148738
58660,临海,临海 type: 一般站 Lat: 28.866667 Lon: 121.2 altitude: 6.6 alt_qiya: 6.8 县级: 临海市 县级码: 331082 地级: 台州市 省级: 浙江省,121.2,28.8667,浙江省,,2,4.748749999999999,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7447.855721182247,2,31463000.0,0.0,0.0,7447.855721182247,0.0,0.0,100.0,0.7447855721182247
58269,启东,启东 type: 一般站 Lat: 31.783333 Lon: 121.65 altitude: 3.3 alt_qiya: 4.4 县级: 启东市 县级码: 320681 地级: 南通市 省级: 江苏省,121.65,31.7833,江苏省,,3,9.798033333333334,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7385.177662619246,3,24966000.0,0.0,0.0,7385.177662619246,0.0,0.0,100.0,0.7385177662619246
58527,景德镇,景德镇 type: 基本站 Lat: 29.3 Lon: 117.2 altitude: 61.5 alt_qiya: 62.9 县级: 珠山区 县级码: 360203 地级: 景德镇市 省级: 江西省,117.2,29.3,江西省,,2,10.7084,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7334.547156785551,2,26462500.0,0.0,0.0,7334.547156785551,0.0,0.0,100.0,0.7334547156785551
58451,嘉善,嘉善 type: 一般站 Lat: 30.833333 Lon: 120.933333 altitude: 2.6 alt_qiya: 3.4 县级: 嘉善县 县级码: 330421 地级: 嘉兴市 省级: 浙江省,120.9333,30.8333,上海市,,6,13.016133333333334,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7328.630988507952,6,26864000.0,0.0,0.0,7328.630988507952,0.0,0.0,100.0,0.7328630988507951
54828,莱芜,莱芜 type: 一般站 Lat: 36.233333 Lon: 117.683333 altitude: 229.3 alt_qiya: 230.3 县级: 莱芜区 县级码: 370116 地级: 济南市 省级: 山东省,117.6833,36.2333,山东省,,2,12.69155,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7255.052833399333,2,20075000.0,0.0,0.0,7255.052833399333,0.0,0.0,100.0,0.7255052833399334
54248,沈北新区,沈北新区 type: 一般站 Lat: 42.033333 Lon: 123.533333 altitude: 61.6 alt_qiya: 62.8 县级: 沈北新区 县级码: 210113 地级: 沈阳市 省级: 辽宁省,123.5333,42.0333,辽宁省,,4,8.501725,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7249.477785699428,4,17155000.0,0.0,0.0,7249.477785699428,0.0,0.0,100.0,0.7249477785699427
58458,海盐,海盐 type: 一般站 Lat: 30.533333 Lon: 120.9 altitude: 4.8 alt_qiya: 3.9 县级: 海盐县 县级码: 330424 地级: 嘉兴市 省级: 浙江省,120.9,30.5333,浙江省,,1,23.4776,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7246.996250659548,1,33324500.0,0.0,0.0,7246.996250659548,0.0,0.0,100.0,0.7246996250659549
58553,上虞,上虞 type: 基本站 Lat: 30.05 Lon: 120.816667 altitude: 6.4 alt_qiya: 6.4 县级: 上虞区 县级码: 330604 地级: 绍兴市 省级: 浙江省,120.8167,30.05,浙江省,,2,10.61495,nonpositive_decline,low_conventional,常规工艺,78.90571146264922,7219.43715959371,2,43435000.0,0.0,5696.548254376291,1522.8889052174193,0.0,78.90571146264922,21.09428853735079,0.721943715959371
58132,泗阳,泗阳 type: 一般站 Lat: 33.716667 Lon: 118.683333 altitude: 14.5 alt_qiya: 15.7 县级: 泗阳县 县级码: 321323 地级: 宿迁市 省级: 江苏省,118.6833,33.7167,江苏省,,2,3.21475,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7189.017765721167,2,23506000.0,0.0,0.0,7189.017765721167,0.0,0.0,100.0,0.7189017765721167
57045,渭南,渭南 type: 一般站 Lat: 34.4 Lon: 109.5 altitude: 640.8 alt_qiya: 642.1 县级: 临渭区 县级码: 610502 地级: 渭南市 省级: 陕西省,109.5,34.4,陕西省,,2,13.888750000000002,positive_decline,medium_oxidation_sbr,氧化沟/SBR,97.78492686445556,7164.408567149001,2,23141000.0,158.696889491562,0.0,7005.711677657439,2.2150731355444417,0.0,97.78492686445556,0.7164408567149001
58102,亳州,亳州 type: 基本站 Lat: 33.783333 Lon: 115.733333 altitude: 39.1 alt_qiya: 40.3 县级: 谯城区 县级码: 341602 地级: 亳州市 省级: 安徽省,115.7333,33.7833,安徽省,,1,10.6833,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,7126.523115496648,1,22265000.0,0.0,0.0,7126.523115496648,0.0,0.0,100.0,0.7126523115496648
58342,金坛,金坛 type: 一般站 Lat: 31.716667 Lon: 119.55 altitude: 6.9 alt_qiya: 8.2 县级: 金坛区 县级码: 320413 地级: 常州市 省级: 江苏省,119.55,31.7167,江苏省,,4,11.86535,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,99.34849314455674,7069.345735774657,4,23433000.0,46.05727210355757,0.0,7023.2884636711,0.6515068554432587,0.0,99.34849314455674,0.7069345735774657
57865,冷水滩,冷水滩 type: 一般站 Lat: 26.5 Lon: 111.616667 altitude: 192.8 alt_qiya: 193.8 县级: 冷水滩区 县级码: 431103 地级: 永州市 省级: 湖南省,111.6167,26.5,湖南省,,2,7.171,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6964.847683536895,2,31025000.0,0.0,0.0,6964.847683536895,0.0,0.0,100.0,0.6964847683536894
58606,南昌,南昌 type: 基本站 Lat: 28.6 Lon: 115.916667 altitude: 46.9 alt_qiya: 47.9 县级: 南昌县 县级码: 360121 地级: 南昌市 省级: 江西省,115.9167,28.6,江西省,,1,6.8289,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6963.404820944865,1,28032000.0,0.0,0.0,6963.404820944865,0.0,0.0,100.0,0.6963404820944865
50946,松原,松原 type: 一般站 Lat: 45.183333 Lon: 124.833333 altitude: 139.8 alt_qiya: 141.3 县级: 宁江区 县级码: 220702 地级: 松原市 省级: 吉林省,124.8333,45.1833,吉林省,,1,0.78,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6894.445469021486,1,18250000.0,0.0,0.0,6894.445469021486,0.0,0.0,100.0,0.6894445469021486
54186,敦化,敦化 type: 基准站 Lat: 43.366667 Lon: 128.2 altitude: 524.9 alt_qiya: 526.0 县级: 敦化市 县级码: 222403 地级: 延边朝鲜族自治州 省级: 吉林省,128.2,43.3667,吉林省,,1,5.5712,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,6894.445469021486,1,18250000.0,0.0,0.0,6894.445469021486,0.0,0.0,100.0,0.6894445469021486
54363,通化,通化 type: 基本站 Lat: 41.683333 Lon: 125.9 altitude: 402.9 alt_qiya: 404.6 县级: 东昌区 县级码: 220502 地级: 通化市 省级: 吉林省,125.9,41.6833,吉林省,,1,2.4729,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6894.445469021486,1,18250000.0,0.0,0.0,6894.445469021486,0.0,0.0,100.0,0.6894445469021486
53512,乌海,乌海 type: 一般站 Lat: 39.8 Lon: 106.8 altitude: 1105.6 alt_qiya: 1106.8 县级: 海勃湾区 县级码: 150302 地级: 乌海市 省级: 内蒙古自治区,106.8,39.8,内蒙古自治区,,2,6.51235,positive_decline,medium_oxidation_sbr,氧化沟/SBR,98.28152515585704,6869.048230515201,2,15220500.0,118.04286587345112,0.0,6751.00536464175,1.7184748441429638,0.0,98.28152515585704,0.6869048230515201
52866,西宁,西宁 type: 基本站 Lat: 36.733333 Lon: 101.75 altitude: 2295.2 alt_qiya: 2296.0 县级: 城北区 县级码: 630105 地级: 西宁市 省级: 青海省,101.75,36.7333,青海省,,3,16.826866666666664,positive_decline,medium_oxidation_sbr,氧化沟/SBR,99.41215989398812,6790.943206796078,3,48654500.0,39.91988774603661,0.0,6751.023319050041,0.5878401060118797,0.0,99.41215989398812,0.6790943206796078
54472,海城,海城 type: 基本站 Lat: 40.883333 Lon: 122.75 altitude: 25.3 alt_qiya: 26.3 县级: 海城市 县级码: 210381 地级: 鞍山市 省级: 辽宁省,122.75,40.8833,辽宁省,,2,7.418500000000001,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6764.236096202944,2,19235500.0,0.0,0.0,6764.236096202944,0.0,0.0,100.0,0.6764236096202945
51346,乌苏,乌苏 type: 基准站 Lat: 44.433333 Lon: 84.666667 altitude: 478.7 alt_qiya: 479.9 县级: 乌苏市 县级码: 654202 地级: 塔城地区 省级: 新疆维吾尔自治区,84.6667,44.4333,新疆维吾尔自治区,,3,14.5933,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,6760.597663917122,3,14746000.0,0.0,0.0,6760.597663917122,0.0,0.0,100.0,0.6760597663917122
58556,嵊州,嵊州 type: 基本站 Lat: 29.6 Lon: 120.816667 altitude: 104.3 alt_qiya: 103.8 县级: 嵊州市 县级码: 330683 地级: 绍兴市 省级: 浙江省,120.8167,29.6,浙江省,,1,3.2823,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6738.617090390282,1,29163500.0,0.0,0.0,6738.617090390282,0.0,0.0,100.0,0.6738617090390282
53897,磁县,磁县 type: 一般站 Lat: 36.4 Lon: 114.35 altitude: 87.4 alt_qiya: 88.6 县级: 磁县 县级码: 130427 地级: 邯郸市 省级: 河北省,114.35,36.4,河北省,,2,8.16745,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6737.823591019029,2,18834000.0,0.0,0.0,6737.823591019029,0.0,0.0,100.0,0.6737823591019029
58558,东阳,东阳 type: 一般站 Lat: 29.266667 Lon: 120.216667 altitude: 89.9 alt_qiya: 89.0 县级: 东阳市 县级码: 330783 地级: 金华市 省级: 浙江省,120.2167,29.2667,浙江省,,3,12.500166666666669,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6716.091033709165,3,26243500.0,0.0,0.0,6716.091033709165,0.0,0.0,100.0,0.6716091033709165
54626,肃宁,肃宁 type: 一般站 Lat: 38.416667 Lon: 115.816667 altitude: 13.9 alt_qiya: 15.1 县级: 肃宁县 县级码: 130926 地级: 沧州市 省级: 河北省,115.8167,38.4167,河北省,,3,9.752833333333331,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6694.830576946763,3,16753500.0,0.0,0.0,6694.830576946763,0.0,0.0,100.0,0.6694830576946763
54563,瓦房店,瓦房店 type: 基本站 Lat: 39.633333 Lon: 122.016667 altitude: 118.7 alt_qiya: 119.7 县级: 瓦房店市 县级码: 210281 地级: 大连市 省级: 辽宁省,122.0167,39.6333,辽宁省,,1,5.5246,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6671.902059608418,1,21535000.0,0.0,0.0,6671.902059608418,0.0,0.0,100.0,0.6671902059608419
50838,乌兰浩特,乌兰浩特 type: 基本站 Lat: 46.083333 Lon: 122.05 altitude: 274.7 alt_qiya: 275.9 县级: 乌兰浩特市 县级码: 152201 地级: 兴安盟 省级: 内蒙古自治区,122.05,46.0833,内蒙古自治区,,3,5.7723,positive_decline,medium_oxidation_sbr,氧化沟/SBR,90.91238035664531,6642.17861284342,3,13943000.0,603.6159283674622,0.0,6038.562684475957,9.087619643354683,0.0,90.91238035664531,0.664217861284342
57085,新密,新密 type: 一般站 Lat: 34.533333 Lon: 113.333333 altitude: 259.9 alt_qiya: 264.8 县级: 新密市 县级码: 410183 地级: 郑州市 省级: 河南省,113.3333,34.5333,河南省,,2,12.2829,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6609.0796287066505,2,20002000.0,0.0,0.0,6609.0796287066505,0.0,0.0,100.0,0.660907962870665
54069,九台,九台 type: 一般站 Lat: 44.116667 Lon: 125.8 altitude: 173.6 alt_qiya: 174.6 县级: 九台区 县级码: 220113 地级: 长春市 省级: 吉林省,125.8,44.1167,吉林省,,2,12.84975,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6602.278147775851,2,16206000.0,0.0,0.0,6602.278147775851,0.0,0.0,100.0,0.6602278147775851
59280,清远,清远 type: 基本站 Lat: 23.716667 Lon: 113.083333 altitude: 79.2 alt_qiya: 79.9 县级: 清城区 县级码: 441802 地级: 清远市 省级: 广东省,113.0833,23.7167,广东省,,5,9.52826,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6569.067057515089,5,35697000.0,0.0,0.0,6569.067057515089,0.0,0.0,100.0,0.6569067057515089
54929,费县,费县 type: 基本站 Lat: 35.266667 Lon: 117.966667 altitude: 121.2 alt_qiya: 122.2 县级: 费县 县级码: 371325 地级: 临沂市 省级: 山东省,117.9667,35.2667,山东省,,2,8.82265,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6491.1821116487245,2,17775500.0,0.0,0.0,6491.1821116487245,0.0,0.0,100.0,0.6491182111648724
57766,邵阳市,邵阳市 type: 基本站 Lat: 27.183333 Lon: 111.45 altitude: 311.0 alt_qiya: 312.3 县级: 大祥区 县级码: 430503 地级: 邵阳市 省级: 湖南省,111.45,27.1833,湖南省,,1,4.3805,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6473.5473686791465,1,29054000.0,0.0,0.0,6473.5473686791465,0.0,0.0,100.0,0.6473547368679147
57584,岳阳,岳阳 type: 基本站 Lat: 29.383333 Lon: 113.083333 altitude: 53.0 alt_qiya: 54.0 县级: 岳阳县 县级码: 430621 地级: 岳阳市 省级: 湖南省,113.0833,29.3833,湖南省,,2,4.8828,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6467.817470367233,2,28908000.0,0.0,0.0,6467.817470367233,0.0,0.0,100.0,0.6467817470367233
51434,伊宁县,伊宁县 type: 一般站 Lat: 43.966667 Lon: 81.533333 altitude: 770.0 alt_qiya: 771.6 县级: 伊宁县 县级码: 654021 地级: 伊犁哈萨克自治州 省级: 新疆维吾尔自治区,81.5333,43.9667,新疆维吾尔自治区,,2,3.24745,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,6436.0426238028285,2,16060000.0,0.0,0.0,6436.0426238028285,0.0,0.0,100.0,0.6436042623802829
57053,芮城,芮城 type: 一般站 Lat: 34.7 Lon: 110.716667 altitude: 505.7 alt_qiya: 507.2 县级: 芮城县 县级码: 140830 地级: 运城市 省级: 山西省,110.7167,34.7,山西省,,1,24.954,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6434.271772559229,1,17155000.0,0.0,0.0,6434.271772559229,0.0,0.0,100.0,0.6434271772559229
58664,温岭,温岭 type: 一般站 Lat: 28.366667 Lon: 121.366667 altitude: 35.3 alt_qiya: 33.6 县级: 温岭市 县级码: 331081 地级: 台州市 省级: 浙江省,121.3667,28.3667,浙江省,,2,20.02415,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6421.437036978012,2,27886000.0,0.0,0.0,6421.437036978012,0.0,0.0,100.0,0.6421437036978012
50853,北林,北林 type: 基本站 Lat: 46.616667 Lon: 126.966667 altitude: 179.6 alt_qiya: 181.2 县级: 北林区 县级码: 231202 地级: 绥化市 省级: 黑龙江省,126.9667,46.6167,黑龙江省,,1,2.3381,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6413.130536411608,1,14855500.0,0.0,0.0,6413.130536411608,0.0,0.0,100.0,0.6413130536411608
51628,阿克苏,阿克苏 type: 基准站 Lat: 41.116667 Lon: 80.383333 altitude: 1107.1 alt_qiya: 1108.1 县级: 温宿县 县级码: 652922 地级: 阿克苏地区 省级: 新疆维吾尔自治区,80.3833,41.1167,新疆维吾尔自治区,,1,12.715,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,6409.5701207996135,1,18615000.0,0.0,0.0,6409.5701207996135,0.0,0.0,100.0,0.6409570120799614
58550,诸暨,诸暨 type: 一般站 Lat: 29.7 Lon: 120.25 altitude: 39.1 alt_qiya: 39.4 县级: 诸暨市 县级码: 330681 地级: 绍兴市 省级: 浙江省,120.25,29.7,浙江省,,1,13.2584,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6378.172769975078,1,27776500.0,0.0,0.0,6378.172769975078,0.0,0.0,100.0,0.6378172769975078
57796,新余,新余 type: 一般站 Lat: 27.833333 Lon: 114.883333 altitude: 189.3 alt_qiya: 190.3 县级: 渝水区 县级码: 360502 地级: 新余市 省级: 江西省,114.8833,27.8333,江西省,,1,10.45,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6372.660973901618,1,25221500.0,0.0,0.0,6372.660973901618,0.0,0.0,100.0,0.6372660973901617
53480,集宁,集宁 type: 基本站 Lat: 41.033333 Lon: 113.066667 altitude: 1419.3 alt_qiya: 1421.5 县级: 集宁区 县级码: 150902 地级: 乌兰察布市 省级: 内蒙古自治区,113.0667,41.0333,内蒙古自治区,,3,7.8786,positive_increase,medium_oxidation_sbr,氧化沟/SBR,96.40564941475756,6345.040502235287,3,11570500.0,228.06300042596357,0.0,6116.977501809323,3.594350585242435,0.0,96.40564941475756,0.6345040502235287
57763,娄底,娄底 type: 一般站 Lat: 27.683333 Lon: 112.0 altitude: 205.8 alt_qiya: 207.0 县级: 娄星区 县级码: 431302 地级: 娄底市 省级: 湖南省,112.0,27.6833,湖南省,,2,5.4175,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6320.027562290451,2,26243500.0,0.0,0.0,6320.027562290451,0.0,0.0,100.0,0.6320027562290451
58242,仪征,仪征 type: 一般站 Lat: 32.3 Lon: 119.166667 altitude: 22.5 alt_qiya: 23.5 县级: 仪征市 县级码: 321081 地级: 扬州市 省级: 江苏省,119.1667,32.3,江苏省,,3,11.239533333333334,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6303.16878676116,3,19783000.0,0.0,0.0,6303.16878676116,0.0,0.0,100.0,0.630316878676116
54849,胶州,胶州 type: 一般站 Lat: 36.216667 Lon: 120.033333 altitude: 84.4 alt_qiya: 85.3 县级: 胶州市 县级码: 370281 地级: 青岛市 省级: 山东省,120.0333,36.2167,山东省,,2,9.4191,positive_decline,medium_oxidation_sbr,氧化沟/SBR,96.96588535485937,6271.825997869774,2,19454500.0,190.29439111910528,0.0,6081.531606750669,3.034114645140646,0.0,96.96588535485937,0.6271825997869774
50987,鸡东,鸡东 type: 一般站 Lat: 45.266667 Lon: 131.1 altitude: 219.9 alt_qiya: 220.9 县级: 鸡东县 县级码: 230321 地级: 鸡西市 省级: 黑龙江省,131.1,45.2667,黑龙江省,,1,6.475,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,6271.141030651042,1,14490500.0,0.0,0.0,6271.141030651042,0.0,0.0,100.0,0.6271141030651042
